ConsultationID,Date,ConsultantID,ConsultantName,RegionID,StylistID,ClientID,ServiceID,ServiceName,ServiceCategory,ColourSeasonID,MainSeason,RevenueActual_GBP,RevenuePotential_GBP,Status,IsNewClient,NPS_Score,DeliveryMode,Year,MonthNum,MonthName,QuarterYear
CN0011108,2023-09-15,CON011,James Smith,RG01,STY032,CL1704,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,288.2,288.2,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011109,2023-09-15,CON012,David Brown,RG02,STY035,CL0404,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS03,Spring,245.5,245.5,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011110,2023-09-15,CON012,David Brown,RG02,STY033,CL2445,SV10,Follow-up Consultation,Review for existing clients.,CS06,Summer,85.1,85.1,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011111,2023-09-15,CON013,Mark Taylor,RG03,STY037,CL0281,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS08,Autumn,261.25,261.25,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011112,2023-09-15,CON013,Mark Taylor,RG03,STY037,CL2203,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS08,Autumn,233.51,233.51,Completed,Yes,10,In-Person,2023,09,September,Q3 2023
CN0011113,2023-09-15,CON014,Tom Davis,RG04,STY039,CL1985,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS05,Summer,283.98,283.98,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011114,2023-09-15,CON014,Tom Davis,RG04,STY039,CL2596,SV10,Follow-up Consultation,Review for existing clients.,CS07,Autumn,83.19,83.19,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011115,2023-09-15,CON015,Raj Miller,RG05,STY042,CL1082,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS10,Winter,285.19,285.19,Completed,Yes,7,In-Person,2023,09,September,Q3 2023
CN0011116,2023-09-15,CON015,Raj Miller,RG05,STY042,CL1704,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS09,Autumn,90.65,90.65,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011117,2023-09-15,CON015,Raj Miller,RG05,STY042,CL1222,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS10,Winter,430.63,430.63,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011118,2023-09-15,CON015,Raj Miller,RG05,STY042,CL1578,SV10,Follow-up Consultation,Review for existing clients.,CS08,Autumn,114.45,114.45,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011119,2023-09-15,CON016,Liam Wilson,RG06,STY046,CL1303,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS04,Summer,213.88,213.88,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011120,2023-09-15,CON016,Liam Wilson,RG06,STY045,CL0485,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS01,Spring,408.83,408.83,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011121,2023-09-15,CON016,Liam Wilson,RG06,STY045,CL1104,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS10,Winter,74.65,74.65,Completed,Yes,10,In-Person,2023,09,September,Q3 2023
CN0011122,2023-09-15,CON017,Michael Moore,RG07,STY048,CL2839,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,273.92,273.92,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011123,2023-09-15,CON017,Michael Moore,RG07,STY047,CL1325,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS04,Summer,298.32,298.32,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011124,2023-09-15,CON019,Peter Thomas,RG09,STY053,CL1334,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS07,Autumn,299.3,299.3,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011125,2023-09-15,CON019,Peter Thomas,RG09,STY053,CL1847,SV10,Follow-up Consultation,Review for existing clients.,CS03,Spring,92.22,92.22,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011126,2023-09-15,CON019,Peter Thomas,RG09,STY053,CL1251,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS09,Autumn,271.56,271.56,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011127,2023-09-15,CON019,Peter Thomas,RG09,STY054,CL0775,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS04,Summer,302.07,302.07,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011128,2023-09-15,CON020,Andrew Jackson,RG10,STY057,CL2942,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS02,Spring,270.03,270.03,Completed,Yes,10,In-Person,2023,09,September,Q3 2023
CN0011129,2023-09-15,CON020,Andrew Jackson,RG10,STY057,CL0941,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS03,Spring,77.18,77.18,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011130,2023-09-15,CON020,Andrew Jackson,RG10,STY055,CL2277,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,441.61,441.61,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011131,2023-09-15,CON020,Andrew Jackson,RG10,STY057,CL0578,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS10,Winter,291.82,291.82,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011132,2023-09-15,CON021,Jessica White,RG01,STY059,CL1860,SV10,Follow-up Consultation,Review for existing clients.,CS12,Winter,83.53,83.53,Completed,Yes,5,In-Person,2023,09,September,Q3 2023
CN0011133,2023-09-15,CON021,Jessica White,RG01,STY059,CL1327,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS05,Summer,286.04,286.04,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011134,2023-09-15,CON022,Lucy Harris,RG02,STY065,CL2106,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS05,Summer,201.62,201.62,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011135,2023-09-15,CON022,Lucy Harris,RG02,STY062,CL1716,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS09,Autumn,82.36,82.36,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011136,2023-09-15,CON022,Lucy Harris,RG02,STY062,CL1900,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,444.17,444.17,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011137,2023-09-15,CON023,Charlotte Martin,RG03,STY067,CL0908,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,414.33,414.33,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011138,2023-09-15,CON024,Amy Thompson,RG04,STY069,CL2424,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS01,Spring,307.45,307.45,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011139,2023-09-15,CON025,Natalie Garcia,RG05,STY074,CL0967,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS01,Spring,139.04,139.04,Completed,Yes,9,Online,2023,09,September,Q3 2023
CN0011140,2023-09-15,CON025,Natalie Garcia,RG05,STY073,CL0995,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS03,Spring,123.83,123.83,Completed,Yes,9,In-Person,2023,09,September,Q3 2023
CN0011141,2023-09-15,CON025,Natalie Garcia,RG05,STY073,CL0068,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS05,Summer,108.75,108.75,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011142,2023-09-16,CON001,Sophie Marlowe,RG01,STY001,CL0298,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,291.73,291.73,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011143,2023-09-16,CON002,Emma Patel,RG02,STY005,CL0832,SV10,Follow-up Consultation,Review for existing clients.,CS02,Spring,92.66,92.66,Completed,Yes,10,In-Person,2023,09,September,Q3 2023
CN0011144,2023-09-16,CON002,Emma Patel,RG02,STY003,CL2134,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS07,Autumn,211.07,211.07,Completed,No,5,In-Person,2023,09,September,Q3 2023
CN0011145,2023-09-16,CON002,Emma Patel,RG02,STY004,CL1555,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS08,Autumn,150.35,150.35,Completed,No,10,Online,2023,09,September,Q3 2023
CN0011146,2023-09-16,CON003,Claire Hughes,RG03,STY008,CL2276,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS04,Summer,72.78,72.78,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011147,2023-09-16,CON003,Claire Hughes,RG03,STY009,CL0507,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,423.37,423.37,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011148,2023-09-16,CON003,Claire Hughes,RG03,STY009,CL1981,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,283.99,283.99,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011149,2023-09-16,CON003,Claire Hughes,RG03,STY008,CL2762,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS05,Summer,142.04,142.04,Completed,Yes,6,Online,2023,09,September,Q3 2023
CN0011150,2023-09-16,CON004,Lisa Carter,RG04,STY013,CL1671,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS03,Spring,0,207.04,Cancelled,No,,In-Person,2023,09,September,Q3 2023
CN0011151,2023-09-16,CON004,Lisa Carter,RG04,STY012,CL1921,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS06,Summer,405.45,405.45,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011152,2023-09-16,CON004,Lisa Carter,RG04,STY011,CL0964,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS01,Spring,213.21,213.21,Completed,No,6,In-Person,2023,09,September,Q3 2023
CN0011153,2023-09-16,CON005,Sarah Walsh,RG05,STY014,CL1276,SV10,Follow-up Consultation,Review for existing clients.,CS02,Spring,96.6,96.6,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011154,2023-09-16,CON005,Sarah Walsh,RG05,STY014,CL0237,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS04,Summer,295.09,295.09,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011155,2023-09-16,CON005,Sarah Walsh,RG05,STY014,CL0789,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,408.83,408.83,Completed,Yes,6,In-Person,2023,09,September,Q3 2023
CN0011156,2023-09-16,CON005,Sarah Walsh,RG05,STY014,CL1254,SV10,Follow-up Consultation,Review for existing clients.,CS05,Summer,91.15,91.15,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011157,2023-09-16,CON006,Anna Singh,RG06,STY018,CL2440,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS12,Winter,204.6,204.6,Completed,Yes,10,In-Person,2023,09,September,Q3 2023
CN0011158,2023-09-16,CON006,Anna Singh,RG06,STY019,CL2250,SV10,Follow-up Consultation,Review for existing clients.,CS02,Spring,117.81,117.81,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011159,2023-09-16,CON007,Kate Okoye,RG07,STY020,CL2285,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,434.62,434.62,Completed,Yes,9,In-Person,2023,09,September,Q3 2023
CN0011160,2023-09-16,CON007,Kate Okoye,RG07,STY022,CL2714,SV06,Personal Shopping,Guided shopping trip with stylist.,CS02,Spring,0,297.22,Cancelled,Yes,,In-Person,2023,09,September,Q3 2023
CN0011161,2023-09-16,CON007,Kate Okoye,RG07,STY020,CL0455,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,296.87,296.87,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011162,2023-09-16,CON008,Helen Chen,RG08,STY024,CL2227,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS09,Autumn,409.79,409.79,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011163,2023-09-16,CON008,Helen Chen,RG08,STY023,CL2756,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS10,Winter,438.14,438.14,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011164,2023-09-16,CON008,Helen Chen,RG08,STY023,CL1463,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS01,Spring,290.56,290.56,Completed,No,6,In-Person,2023,09,September,Q3 2023
CN0011165,2023-09-16,CON009,Fiona Williams,RG09,STY027,CL1520,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS07,Autumn,412.66,412.66,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011166,2023-09-16,CON009,Fiona Williams,RG09,STY027,CL2726,SV11,Corporate Image Workshop,Workplace image & colour session. Per person.,CS06,Summer,135.78,135.78,Completed,Yes,10,In-Person,2023,09,September,Q3 2023
CN0011167,2023-09-16,CON011,James Smith,RG01,STY031,CL2660,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS01,Spring,143.65,143.65,Completed,No,6,In-Person,2023,09,September,Q3 2023
CN0011168,2023-09-16,CON011,James Smith,RG01,STY031,CL0753,SV10,Follow-up Consultation,Review for existing clients.,CS02,Spring,113.76,113.76,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011169,2023-09-16,CON011,James Smith,RG01,STY031,CL2225,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS03,Spring,166.73,166.73,Completed,No,7,Online,2023,09,September,Q3 2023
CN0011170,2023-09-16,CON011,James Smith,RG01,STY031,CL2789,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS01,Spring,216.69,216.69,Completed,No,5,In-Person,2023,09,September,Q3 2023
CN0011171,2023-09-16,CON012,David Brown,RG02,STY034,CL1239,SV06,Personal Shopping,Guided shopping trip with stylist.,CS08,Autumn,0,303.86,Cancelled,Yes,,In-Person,2023,09,September,Q3 2023
CN0011172,2023-09-16,CON012,David Brown,RG02,STY033,CL1233,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS09,Autumn,303.73,303.73,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011173,2023-09-16,CON012,David Brown,RG02,STY036,CL1281,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,296.41,296.41,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011174,2023-09-16,CON013,Mark Taylor,RG03,STY037,CL2464,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS02,Spring,0,304.32,Cancelled,No,,In-Person,2023,09,September,Q3 2023
CN0011175,2023-09-16,CON013,Mark Taylor,RG03,STY037,CL1947,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS06,Summer,209.39,209.39,Completed,No,5,In-Person,2023,09,September,Q3 2023
CN0011176,2023-09-16,CON013,Mark Taylor,RG03,STY037,CL1871,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,419.51,419.51,Completed,Yes,7,In-Person,2023,09,September,Q3 2023
CN0011177,2023-09-16,CON014,Tom Davis,RG04,STY040,CL1039,SV10,Follow-up Consultation,Review for existing clients.,CS08,Autumn,0,84.2,No-Show,No,,In-Person,2023,09,September,Q3 2023
CN0011178,2023-09-16,CON014,Tom Davis,RG04,STY041,CL0685,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS07,Autumn,0,414.22,No-Show,Yes,,In-Person,2023,09,September,Q3 2023
CN0011179,2023-09-16,CON014,Tom Davis,RG04,STY039,CL1230,SV10,Follow-up Consultation,Review for existing clients.,CS09,Autumn,99.38,99.38,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011180,2023-09-16,CON015,Raj Miller,RG05,STY042,CL0525,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS07,Autumn,0,273.95,No-Show,No,,In-Person,2023,09,September,Q3 2023
CN0011181,2023-09-16,CON015,Raj Miller,RG05,STY043,CL0364,SV10,Follow-up Consultation,Review for existing clients.,CS06,Summer,117.29,117.29,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011182,2023-09-16,CON016,Liam Wilson,RG06,STY046,CL0786,SV06,Personal Shopping,Guided shopping trip with stylist.,CS05,Summer,295.08,295.08,Completed,No,5,In-Person,2023,09,September,Q3 2023
CN0011183,2023-09-16,CON017,Michael Moore,RG07,STY048,CL2803,SV06,Personal Shopping,Guided shopping trip with stylist.,CS04,Summer,308.17,308.17,Completed,Yes,7,In-Person,2023,09,September,Q3 2023
CN0011184,2023-09-16,CON017,Michael Moore,RG07,STY049,CL1811,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS12,Winter,0,137.25,Cancelled,No,,Online,2023,09,September,Q3 2023
CN0011185,2023-09-16,CON019,Peter Thomas,RG09,STY054,CL1844,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,415.06,415.06,Completed,No,8,In-Person,2023,09,September,Q3 2023
CN0011186,2023-09-16,CON019,Peter Thomas,RG09,STY053,CL0881,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS07,Autumn,167.53,167.53,Completed,Yes,7,Online,2023,09,September,Q3 2023
CN0011187,2023-09-16,CON020,Andrew Jackson,RG10,STY057,CL1223,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS06,Summer,433.74,433.74,Completed,Yes,8,In-Person,2023,09,September,Q3 2023
CN0011188,2023-09-16,CON021,Jessica White,RG01,STY061,CL1168,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS02,Spring,0,196.11,Cancelled,No,,In-Person,2023,09,September,Q3 2023
CN0011189,2023-09-16,CON021,Jessica White,RG01,STY060,CL0277,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS12,Winter,0,296.65,Cancelled,No,,In-Person,2023,09,September,Q3 2023
CN0011190,2023-09-16,CON022,Lucy Harris,RG02,STY062,CL2284,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS06,Summer,297.23,297.23,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011191,2023-09-16,CON022,Lucy Harris,RG02,STY064,CL1682,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS12,Winter,442.56,442.56,Completed,No,7,In-Person,2023,09,September,Q3 2023
CN0011192,2023-09-16,CON022,Lucy Harris,RG02,STY062,CL0306,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS05,Summer,258.51,258.51,Completed,No,10,In-Person,2023,09,September,Q3 2023
CN0011193,2023-09-16,CON022,Lucy Harris,RG02,STY064,CL1810,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS11,Winter,300.13,300.13,Completed,No,9,In-Person,2023,09,September,Q3 2023
CN0011194,2023-09-16,CON023,Charlotte Martin,RG03,STY066,CL0843,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS11,Winter,287.04,287.04,Completed,No,9,In-Person,2023,09,September,Q3 2023
